Date,Store,SKU,Demand,Stock,Sales,Stockout,Adjusted_Demand,day,month,weekday,Zero_Demand,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,is_weekend
2023-02-26,Store_B,Bread,56,94,56,False,56,26,2,6,False,61.0,62.0,48.0,62.0,59.07142857142857,5.6273143387102955,1
2023-02-27,Store_B,Bread,54,64,54,False,54,27,2,0,False,56.0,60.0,62.0,61.142857142857146,59.642857142857146,6.067085281212961,0
2023-02-28,Store_B,Bread,60,52,52,True,60,28,2,1,False,54.0,62.0,52.0,60.285714285714285,59.07142857142857,6.651172470931852,0
2023-03-01,Store_B,Bread,65,60,60,True,65,1,3,2,False,52.0,69.0,62.0,58.857142857142854,59.07142857142857,7.267016155858547,0
2023-03-02,Store_B,Bread,60,102,60,False,60,2,3,3,False,60.0,52.0,58.0,57.57142857142857,58.92857142857143,5.82686716446885,0
2023-03-03,Store_B,Bread,68,95,68,False,68,3,3,4,False,60.0,68.0,54.0,58.714285714285715,59.07142857142857,5.313952882561196,0
2023-03-04,Store_B,Bread,54,79,54,False,54,4,3,5,False,68.0,61.0,57.0,58.714285714285715,60.07142857142857,5.313952882561196,1
2023-03-05,Store_B,Bread,61,106,61,False,61,5,3,6,False,54.0,56.0,62.0,57.714285714285715,59.857142857142854,5.4685246552197535,1
2023-03-06,Store_B,Bread,55,67,55,False,55,6,3,0,False,61.0,54.0,60.0,58.42857142857143,59.785714285714285,5.533448076835329,0
2023-03-07,Store_B,Bread,63,100,63,False,63,7,3,1,False,55.0,52.0,62.0,58.57142857142857,59.42857142857143,5.411627692820283,0
2023-03-08,Store_B,Bread,66,97,66,False,66,8,3,2,False,63.0,60.0,69.0,60.142857142857146,59.5,4.740906081771375,0
2023-03-09,Store_B,Bread,59,115,59,False,59,9,3,3,False,66.0,60.0,52.0,61.0,59.285714285714285,5.228129047118132,0
2023-03-10,Store_B,Bread,48,145,48,False,48,10,3,4,False,59.0,68.0,68.0,60.857142857142854,59.785714285714285,5.273473599963378,0
2023-03-11,Store_B,Bread,62,57,57,True,62,11,3,5,False,48.0,54.0,61.0,58.0,58.357142857142854,6.110100926606531,1
2023-03-12,Store_B,Bread,64,71,64,False,64,12,3,6,False,57.0,61.0,56.0,58.42857142857143,58.07142857142857,5.883795341361952,1
2023-03-13,Store_B,Bread,64,55,55,True,64,13,3,0,False,64.0,55.0,54.0,58.857142857142854,58.642857142857146,6.202917900164068,0
2023-03-14,Store_B,Bread,68,125,68,False,68,14,3,1,False,55.0,63.0,52.0,58.857142857142854,58.714285714285715,6.202917900164068,0
2023-03-15,Store_B,Bread,56,106,56,False,56,15,3,2,False,68.0,66.0,60.0,59.57142857142857,59.857142857142854,6.996597812677734,0
2023-03-16,Store_B,Bread,65,85,65,False,65,16,3,3,False,56.0,59.0,60.0,58.142857142857146,59.57142857142857,6.466028441749121,0
2023-03-17,Store_B,Bread,68,128,68,False,68,17,3,4,False,65.0,48.0,68.0,59.0,59.92857142857143,6.976149845484406,0
2023-03-18,Store_B,Bread,53,141,53,False,53,18,3,5,False,68.0,57.0,54.0,61.857142857142854,59.92857142857143,5.698788509514824,1
2023-03-19,Store_B,Bread,63,106,63,False,63,19,3,6,False,53.0,64.0,61.0,61.285714285714285,59.857142857142854,6.4216894379970215,1
2023-03-20,Store_B,Bread,59,98,59,False,59,20,3,0,False,63.0,55.0,55.0,61.142857142857146,60.0,6.362090102802508,0
2023-03-21,Store_B,Bread,61,94,61,False,61,21,3,1,False,59.0,68.0,63.0,61.714285714285715,60.285714285714285,5.879747322072282,0
2023-03-22,Store_B,Bread,63,131,63,False,63,22,3,2,False,61.0,56.0,66.0,60.714285714285715,60.142857142857146,5.186980037049374,0
2023-03-23,Store_B,Bread,59,115,59,False,59,23,3,3,False,63.0,65.0,59.0,61.714285714285715,59.92857142857143,4.785891965428128,0
2023-03-24,Store_B,Bread,58,126,58,False,58,24,3,4,False,59.0,68.0,48.0,60.857142857142854,59.92857142857143,4.634241089561204,0
2023-03-25,Store_B,Bread,62,94,62,False,62,25,3,5,False,58.0,53.0,57.0,59.42857142857143,60.642857142857146,3.457221565414457,1
2023-03-26,Store_B,Bread,56,128,56,False,56,26,3,6,False,62.0,63.0,64.0,60.714285714285715,61.0,2.058663459160352,1
2023-03-27,Store_B,Bread,56,69,56,False,56,27,3,0,False,56.0,59.0,55.0,59.714285714285715,60.42857142857143,2.4299715851729564,0
2023-03-28,Store_B,Bread,65,113,65,False,65,28,3,1,False,56.0,61.0,68.0,59.285714285714285,60.5,2.8115408417356567,0
2023-03-29,Store_B,Bread,56,142,56,False,56,29,3,2,False,65.0,63.0,56.0,59.857142857142854,60.285714285714285,3.532165125836652,0
2023-03-30,Store_B,Bread,65,142,65,False,65,30,3,3,False,56.0,59.0,65.0,58.857142857142854,60.285714285714285,3.4846602621837537,0
2023-03-31,Store_B,Bread,63,116,63,False,63,31,3,4,False,65.0,58.0,68.0,59.714285714285715,60.285714285714285,4.19182878603297,0
2023-04-01,Store_B,Bread,52,132,52,False,52,1,4,5,False,63.0,62.0,53.0,60.42857142857143,59.92857142857143,4.276179870597226,1
2023-04-02,Store_B,Bread,58,52,52,True,58,2,4,6,False,52.0,56.0,63.0,59.0,59.857142857142854,5.228129047117989,1
2023-04-03,Store_B,Bread,67,103,67,False,67,3,4,0,False,52.0,56.0,59.0,58.42857142857143,59.07142857142857,5.798193478923646,0
2023-04-04,Store_B,Bread,56,127,56,False,56,4,4,1,False,67.0,65.0,61.0,60.0,59.642857142857146,6.480740698406803,0
2023-04-05,Store_B,Bread,58,113,58,False,58,5,4,2,False,56.0,56.0,63.0,58.714285714285715,59.285714285714285,6.2105900340800035,0
2023-04-06,Store_B,Bread,63,89,63,False,63,6,4,3,False,58.0,65.0,59.0,59.0,58.92857142857143,6.110100926606601,0
2023-04-07,Store_B,Bread,64,108,64,False,64,7,4,4,False,63.0,63.0,58.0,58.714285714285715,59.214285714285715,5.822779568620746,0
2023-04-08,Store_B,Bread,59,104,59,False,59,8,4,5,False,64.0,52.0,62.0,58.857142857142854,59.642857142857146,5.956189257921198,1
2023-04-09,Store_B,Bread,57,111,57,False,57,9,4,6,False,59.0,52.0,56.0,59.857142857142854,59.42857142857143,5.145501965423458,1
2023-04-10,Store_B,Bread,67,53,53,True,67,10,4,0,False,57.0,67.0,56.0,60.57142857142857,59.5,4.117326918325493,0
2023-04-11,Store_B,Bread,69,109,69,False,69,11,4,1,False,53.0,56.0,65.0,58.57142857142857,59.285714285714285,3.866830866790806,0
2023-04-12,Store_B,Bread,65,124,65,False,65,12,4,2,False,69.0,58.0,56.0,60.42857142857143,59.57142857142857,5.2870011303542945,0
2023-04-13,Store_B,Bread,60,144,60,False,60,13,4,3,False,65.0,63.0,65.0,61.42857142857143,60.214285714285715,5.411627692820497,0
2023-04-14,Store_B,Bread,56,145,56,False,56,14,4,4,False,60.0,64.0,63.0,61.0,59.857142857142854,5.385164807133305,0
2023-04-15,Store_B,Bread,55,140,55,False,55,15,4,5,False,56.0,59.0,52.0,59.857142857142854,59.357142857142854,5.490251100163209,1
2023-04-16,Store_B,Bread,62,79,62,False,62,16,4,6,False,55.0,57.0,52.0,59.285714285714285,59.57142857142857,5.79408565447684,1
2023-04-17,Store_B,Bread,61,51,51,True,61,17,4,0,False,62.0,53.0,67.0,60.0,60.285714285714285,5.773502691895071,0
2023-04-18,Store_B,Bread,66,111,66,False,66,18,4,1,False,51.0,69.0,56.0,59.714285714285715,59.142857142857146,6.210590034080066,0
2023-04-19,Store_B,Bread,62,98,62,False,62,19,4,2,False,66.0,65.0,58.0,59.285714285714285,59.857142857142854,5.529143565816887,0
2023-04-20,Store_B,Bread,51,58,51,False,51,20,4,3,False,62.0,60.0,63.0,58.857142857142854,60.142857142857146,5.11300861947665,0
2023-04-21,Store_B,Bread,64,141,64,False,64,21,4,4,False,51.0,56.0,64.0,57.57142857142857,59.285714285714285,5.855400437689866,0
2023-04-22,Store_B,Bread,54,80,54,False,54,22,4,5,False,64.0,55.0,59.0,58.714285714285715,59.285714285714285,6.264031867581813,1
2023-04-23,Store_B,Bread,57,147,57,False,57,23,4,6,False,54.0,62.0,57.0,58.57142857142857,58.92857142857143,6.373307431705517,1
2023-04-24,Store_B,Bread,60,110,60,False,60,24,4,0,False,57.0,51.0,53.0,57.857142857142854,58.92857142857143,6.202917900164009,0
2023-04-25,Store_B,Bread,68,128,68,False,68,25,4,1,False,60.0,66.0,69.0,59.142857142857146,59.42857142857143,5.429197958831127,0
2023-04-26,Store_B,Bread,74,97,74,False,74,26,4,2,False,68.0,62.0,65.0,59.42857142857143,59.357142857142854,5.883795341362022,0
2023-04-27,Store_B,Bread,61,74,61,False,61,27,4,3,False,74.0,51.0,60.0,61.142857142857146,60.0,8.091735937126076,0
2023-04-28,Store_B,Bread,57,85,57,False,57,28,4,4,False,61.0,64.0,56.0,62.57142857142857,60.07142857142857,6.778818551367871,0
2023-04-29,Store_B,Bread,60,57,57,True,60,29,4,5,False,57.0,54.0,55.0,61.57142857142857,60.142857142857146,7.044078904941021,1
2023-04-30,Store_B,Bread,62,122,62,False,62,30,4,6,False,57.0,57.0,62.0,62.0,60.285714285714285,6.582805886042907,1
2023-05-01,Store_B,Bread,56,107,56,False,56,1,5,0,False,62.0,60.0,51.0,62.714285714285715,60.285714285714285,6.210590034080251,0
2023-05-02,Store_B,Bread,66,94,66,False,66,2,5,1,False,56.0,68.0,66.0,62.142857142857146,60.642857142857146,6.669047194028424,0
2023-05-03,Store_B,Bread,58,111,58,False,58,3,5,2,False,66.0,74.0,62.0,61.857142857142854,60.642857142857146,6.414269805897227,0
2023-05-04,Store_B,Bread,60,88,60,False,60,4,5,3,False,58.0,61.0,51.0,59.57142857142857,60.357142857142854,3.5989416433677954,0
2023-05-05,Store_B,Bread,60,145,60,False,60,5,5,4,False,60.0,57.0,64.0,59.42857142857143,61.0,3.5523298860091024,0
2023-05-06,Store_B,Bread,59,107,59,False,59,6,5,5,False,60.0,57.0,54.0,59.857142857142854,60.714285714285715,3.387652649870797,1
2023-05-07,Store_B,Bread,61,130,61,False,61,7,5,6,False,59.0,62.0,57.0,60.142857142857146,61.07142857142857,3.184785258513283,1
2023-05-08,Store_B,Bread,53,148,53,False,53,8,5,0,False,61.0,56.0,60.0,60.0,61.357142857142854,3.1091263510273963,0
2023-05-09,Store_B,Bread,54,132,54,False,54,9,5,1,False,53.0,66.0,68.0,59.57142857142857,60.857142857142854,3.8668308667909024,0
2023-05-10,Store_B,Bread,51,113,51,False,51,10,5,2,False,54.0,58.0,74.0,57.857142857142854,59.857142857142854,3.132015933789034,0
2023-05-11,Store_B,Bread,58,93,58,False,58,11,5,3,False,51.0,60.0,61.0,56.857142857142854,58.214285714285715,4.05908739449821,0
2023-05-12,Store_B,Bread,60,78,60,False,60,12,5,4,False,58.0,60.0,57.0,56.57142857142857,58.0,3.8668308667905973,0
2023-05-13,Store_B,Bread,58,108,58,False,58,13,5,5,False,60.0,59.0,57.0,56.57142857142857,58.214285714285715,3.8668308667905973,1
2023-05-14,Store_B,Bread,64,120,64,False,64,14,5,6,False,58.0,61.0,62.0,56.42857142857143,58.285714285714285,3.7796447300900837,1
2023-05-15,Store_B,Bread,56,141,56,False,56,15,5,0,False,64.0,53.0,56.0,56.857142857142854,58.42857142857143,4.488079449256768,0
2023-05-16,Store_B,Bread,59,58,58,True,59,16,5,1,False,56.0,54.0,66.0,57.285714285714285,58.42857142857143,4.191828786032739,0
2023-05-17,Store_B,Bread,50,141,50,False,50,17,5,2,False,58.0,51.0,58.0,57.857142857142854,57.857142857142854,3.933978962345255,0
2023-05-18,Store_B,Bread,54,55,54,False,54,18,5,3,False,50.0,58.0,60.0,57.714285714285715,57.285714285714285,4.231401884097796,0
2023-05-19,Store_B,Bread,59,78,59,False,59,19,5,4,False,54.0,60.0,60.0,57.142857142857146,56.857142857142854,4.450789122111701,0
2023-05-20,Store_B,Bread,60,107,60,False,60,20,5,5,False,59.0,58.0,59.0,57.0,56.785714285714285,4.35889894353883,1
2023-05-21,Store_B,Bread,54,66,54,False,54,21,5,6,False,60.0,64.0,61.0,57.285714285714285,56.857142857142854,4.498677054210424,1
2023-05-22,Store_B,Bread,55,65,55,False,55,22,5,0,False,54.0,56.0,53.0,55.857142857142854,56.357142857142854,3.4846602621834175,0
2023-05-23,Store_B,Bread,48,136,48,False,48,23,5,1,False,55.0,58.0,54.0,55.714285714285715,56.5,3.4982989063369345,0
2023-05-24,Store_B,Bread,53,144,53,False,53,24,5,2,False,48.0,50.0,51.0,54.285714285714285,56.07142857142857,4.347960660441144,0
2023-05-25,Store_B,Bread,59,52,52,True,59,25,5,3,False,53.0,54.0,58.0,54.714285714285715,56.214285714285715,3.9880774697520747,0
2023-05-26,Store_B,Bread,58,70,58,False,58,26,5,4,False,52.0,59.0,60.0,54.42857142857143,55.785714285714285,4.117326918324915,0
2023-05-27,Store_B,Bread,57,113,57,False,57,27,5,5,False,58.0,60.0,58.0,54.285714285714285,55.642857142857146,3.9460649476928857,1
2023-05-28,Store_B,Bread,55,139,55,False,55,28,5,6,False,57.0,54.0,64.0,53.857142857142854,55.57142857142857,3.3380918415823584,1
2023-05-29,Store_B,Bread,55,85,55,False,55,29,5,0,False,55.0,55.0,56.0,54.0,54.92857142857143,3.36650164611797,0
2023-05-30,Store_B,Bread,52,135,52,False,52,30,5,1,False,55.0,48.0,58.0,54.0,54.857142857142854,3.36650164611797,0
2023-05-31,Store_B,Bread,58,111,58,False,58,31,5,2,False,52.0,53.0,50.0,54.57142857142857,54.42857142857143,2.3704530408826354,0
2023-06-01,Store_B,Bread,57,91,57,False,57,1,6,3,False,58.0,52.0,54.0,55.285714285714285,55.0,2.5634797778432428,0
2023-06-02,Store_B,Bread,57,125,57,False,57,2,6,4,False,57.0,58.0,59.0,56.0,55.214285714285715,2.1602468994654043,0
2023-06-03,Store_B,Bread,52,91,52,False,52,3,6,5,False,57.0,57.0,60.0,55.857142857142854,55.07142857142857,2.035400978392282,1
2023-06-04,Store_B,Bread,44,110,44,False,44,4,6,6,False,52.0,55.0,54.0,55.142857142857146,54.5,2.4102953780618597,1
2023-06-05,Store_B,Bread,60,62,60,False,60,5,6,0,False,44.0,55.0,55.0,53.57142857142857,53.785714285714285,4.859943170349725,0
2023-06-06,Store_B,Bread,52,60,52,False,52,6,6,1,False,60.0,52.0,48.0,54.285714285714285,54.142857142857146,5.437961803048128,0
2023-06-07,Store_B,Bread,51,103,51,False,51,7,6,2,False,52.0,58.0,53.0,54.285714285714285,54.42857142857143,5.437961803048128,0
2023-06-08,Store_B,Bread,58,65,58,False,58,8,6,3,False,51.0,57.0,52.0,53.285714285714285,54.285714285714285,5.282495802624267,0
2023-06-09,Store_B,Bread,53,57,53,False,53,9,6,4,False,58.0,57.0,58.0,53.42857142857143,54.714285714285715,5.411627692819924,0
2023-06-10,Store_B,Bread,60,108,60,False,60,10,6,5,False,53.0,52.0,57.0,52.857142857142854,54.357142857142854,5.177791402664322,1
2023-06-11,Store_B,Bread,58,106,58,False,58,11,6,6,False,60.0,44.0,55.0,54.0,54.57142857142857,5.802298395174823,1
2023-06-12,Store_B,Bread,59,89,59,False,59,12,6,0,False,58.0,60.0,55.0,56.0,54.785714285714285,3.872983346205251,0
2023-06-13,Store_B,Bread,48,108,48,False,48,13,6,1,False,59.0,52.0,52.0,55.857142857142854,55.07142857142857,3.71611676478376,0
2023-06-14,Store_B,Bread,61,51,51,True,61,14,6,2,False,48.0,51.0,58.0,55.285714285714285,54.785714285714285,4.608480795021057,0
2023-06-15,Store_B,Bread,57,143,57,False,57,15,6,3,False,51.0,58.0,57.0,55.285714285714285,54.285714285714285,4.608480795021057,0
2023-06-16,Store_B,Bread,54,143,54,False,54,16,6,4,False,57.0,53.0,57.0,55.142857142857146,54.285714285714285,4.5250624831236355,0
2023-06-17,Store_B,Bread,56,125,56,False,56,17,6,5,False,54.0,60.0,52.0,55.285714285714285,54.07142857142857,4.461475305853948,1
2023-06-18,Store_B,Bread,47,59,47,False,47,18,6,6,False,56.0,58.0,44.0,54.714285714285715,54.357142857142854,3.9880774697520796,1
2023-06-19,Store_B,Bread,58,93,58,False,58,19,6,0,False,47.0,59.0,60.0,53.142857142857146,54.57142857142857,4.59813626840682,0
2023-06-20,Store_B,Bread,51,60,51,False,51,20,6,1,False,58.0,48.0,52.0,53.0,54.42857142857143,4.396968652755473,0
2023-06-21,Store_B,Bread,49,128,49,False,49,21,6,2,False,51.0,51.0,51.0,53.42857142857143,54.357142857142854,3.9520940802350464,0
2023-06-22,Store_B,Bread,49,129,49,False,49,22,6,3,False,49.0,57.0,58.0,53.142857142857146,54.214285714285715,4.220133150684332,0
2023-06-23,Store_B,Bread,62,130,62,False,62,23,6,4,False,49.0,54.0,53.0,52.0,53.57142857142857,4.082482904636205,0
2023-06-24,Store_B,Bread,53,139,53,False,53,24,6,5,False,62.0,56.0,60.0,53.142857142857146,54.214285714285715,5.580578567033904,1
2023-06-25,Store_B,Bread,64,51,51,True,64,25,6,6,False,53.0,47.0,58.0,52.714285714285715,53.714285714285715,5.437961803048022,1
2023-06-26,Store_B,Bread,54,99,54,False,54,26,6,0,False,51.0,58.0,59.0,53.285714285714285,53.214285714285715,4.923220007076302,0
2023-06-27,Store_B,Bread,48,61,48,False,48,27,6,1,False,54.0,51.0,48.0,52.714285714285715,52.857142857142854,4.498677054210044,0
2023-06-28,Store_B,Bread,52,139,52,False,52,28,6,2,False,48.0,49.0,51.0,52.285714285714285,52.857142857142854,4.820590756128924,0
2023-06-29,Store_B,Bread,63,72,63,False,63,29,6,3,False,52.0,49.0,57.0,52.714285714285715,52.92857142857143,4.608480795020845,0
2023-06-30,Store_B,Bread,57,67,57,False,57,30,6,4,False,63.0,62.0,54.0,54.714285714285715,53.357142857142854,5.64843003893508,0
2023-07-01,Store_B,Bread,55,111,55,False,55,1,7,5,False,57.0,53.0,56.0,54.0,53.57142857142857,4.830458915394585,1
2023-07-02,Store_B,Bread,59,145,59,False,59,2,7,6,False,55.0,51.0,47.0,54.285714285714285,53.5,4.820590756129082,1
2023-07-03,Store_B,Bread,61,111,61,False,61,3,7,0,False,59.0,54.0,58.0,55.42857142857143,54.357142857142854,4.859943170349877,0
2023-07-04,Store_B,Bread,64,87,64,False,64,4,7,1,False,61.0,48.0,51.0,56.42857142857143,54.57142857142857,5.223572942507631,0
2023-07-05,Store_B,Bread,66,116,66,False,66,5,7,2,False,64.0,52.0,49.0,58.714285714285715,55.5,4.347960660441535,0
2023-07-06,Store_B,Bread,57,87,57,False,57,6,7,3,False,66.0,63.0,49.0,60.714285714285715,56.714285714285715,3.9460649476935097,0
2023-07-07,Store_B,Bread,52,116,52,False,52,7,7,4,False,57.0,57.0,62.0,59.857142857142854,57.285714285714285,4.017817460119772,0
2023-07-08,Store_B,Bread,57,143,57,False,57,8,7,5,False,52.0,55.0,53.0,59.142857142857146,56.57142857142857,4.9473417585786486,1
2023-07-09,Store_B,Bread,61,110,61,False,61,9,7,6,False,57.0,59.0,51.0,59.42857142857143,56.857142857142854,4.720774754815157,1
2023-07-10,Store_B,Bread,55,50,50,True,55,10,7,0,False,61.0,61.0,54.0,59.714285714285715,57.57142857142857,4.750939756660213,0
2023-07-11,Store_B,Bread,55,143,55,False,55,11,7,1,False,50.0,64.0,48.0,58.142857142857146,57.285714285714285,5.928141120354843,0
2023-07-12,Store_B,Bread,62,94,62,False,62,12,7,2,False,55.0,66.0,52.0,56.857142857142854,57.785714285714285,5.398412465053127,0
2023-07-13,Store_B,Bread,60,145,60,False,60,13,7,3,False,62.0,57.0,63.0,56.285714285714285,58.5,4.386125310348376,0
2023-07-14,Store_B,Bread,61,77,61,False,61,14,7,4,False,60.0,52.0,57.0,56.714285714285715,58.285714285714285,4.608480795021173,0
2023-07-15,Store_B,Bread,58,70,58,False,58,15,7,5,False,61.0,57.0,55.0,58.0,58.57142857142857,4.32049379893681,1
2023-07-16,Store_B,Bread,60,62,60,False,60,16,7,6,False,58.0,61.0,59.0,58.142857142857146,58.785714285714285,4.29839394148272,1
2023-07-17,Store_B,Bread,57,76,57,False,57,17,7,0,False,60.0,50.0,61.0,58.0,58.857142857142854,4.2031734043043505,0
2023-07-18,Store_B,Bread,67,149,67,False,67,18,7,1,False,57.0,55.0,64.0,59.0,58.57142857142857,2.449489742780229,0
2023-07-19,Store_B,Bread,68,56,56,True,68,19,7,2,False,67.0,62.0,66.0,60.714285714285715,58.785714285714285,3.251373336209715,0
2023-07-20,Store_B,Bread,54,71,54,False,54,20,7,3,False,56.0,60.0,57.0,59.857142857142854,58.07142857142857,3.6253078686979645,0
2023-07-21,Store_B,Bread,59,123,59,False,59,21,7,4,False,54.0,61.0,52.0,59.0,57.857142857142854,4.242640687117581,0
2023-07-22,Store_B,Bread,56,102,56,False,56,22,7,5,False,59.0,58.0,57.0,58.714285714285715,58.357142857142854,4.151878519186291,1
2023-07-23,Store_B,Bread,61,128,61,False,61,23,7,6,False,56.0,60.0,61.0,58.42857142857143,58.285714285714285,4.276179870597046,1
2023-07-24,Store_B,Bread,64,128,64,False,64,24,7,0,False,61.0,57.0,50.0,58.57142857142857,58.285714285714285,4.353433237384737,0
2023-07-25,Store_B,Bread,57,53,53,True,57,25,7,1,False,64.0,67.0,55.0,59.57142857142857,59.285714285714285,4.720774754815178,0
2023-07-26,Store_B,Bread,60,145,60,False,60,26,7,2,False,53.0,56.0,62.0,57.57142857142857,59.142857142857146,3.952094080235439,0
2023-07-27,Store_B,Bread,60,72,60,False,60,27,7,3,False,60.0,54.0,60.0,58.142857142857146,59.0,3.9761191895501145,0
2023-07-28,Store_B,Bread,67,119,67,False,67,28,7,4,False,60.0,59.0,61.0,59.0,59.0,3.559026084008407,0
2023-07-29,Store_B,Bread,66,137,66,False,66,29,7,5,False,67.0,56.0,58.0,60.142857142857146,59.42857142857143,4.670066788549205,1
2023-07-30,Store_B,Bread,63,133,63,False,63,30,7,6,False,66.0,61.0,60.0,61.57142857142857,60.0,4.7207747548153485,1
2023-07-31,Store_B,Bread,68,133,68,False,68,31,7,0,False,63.0,64.0,57.0,61.857142857142854,60.214285714285715,4.740906081771535,0
2023-08-01,Store_B,Bread,64,125,64,False,64,1,8,1,False,68.0,53.0,67.0,62.42857142857143,61.0,5.255382728121323,0
2023-08-02,Store_B,Bread,66,82,66,False,66,2,8,2,False,64.0,60.0,56.0,64.0,60.785714285714285,3.2145502536626926,0
2023-08-03,Store_B,Bread,76,77,76,False,76,3,8,3,False,66.0,60.0,54.0,64.85714285714286,61.5,2.7342623276088016,0
2023-08-04,Store_B,Bread,75,57,57,True,75,4,8,4,False,76.0,67.0,59.0,67.14285714285714,63.07142857142857,4.2594432902492265,0
2023-08-05,Store_B,Bread,62,50,50,True,62,5,8,5,False,57.0,66.0,56.0,65.71428571428571,62.92857142857143,5.736267244886071,1
2023-08-06,Store_B,Bread,73,86,73,False,73,6,8,6,False,50.0,63.0,61.0,63.42857142857143,62.5,8.243323416703372,1
2023-08-07,Store_B,Bread,74,112,74,False,74,7,8,0,False,73.0,68.0,64.0,64.85714285714286,63.357142857142854,8.989411761039433,0
2023-08-08,Store_B,Bread,64,71,64,False,64,8,8,1,False,74.0,64.0,53.0,65.71428571428571,64.07142857142857,9.604066599003058,0
2023-08-09,Store_B,Bread,74,119,74,False,74,9,8,2,False,64.0,66.0,60.0,65.71428571428571,64.85714285714286,9.604066599003058,0
2023-08-10,Store_B,Bread,78,70,70,True,78,10,8,3,False,74.0,76.0,60.0,66.85714285714286,65.85714285714286,10.106574946184733,0
2023-08-11,Store_B,Bread,66,145,66,False,66,11,8,4,False,70.0,57.0,67.0,66.0,66.57142857142857,9.433981132056134,0
2023-08-12,Store_B,Bread,67,84,67,False,67,12,8,5,False,66.0,50.0,66.0,67.28571428571429,66.5,8.577378887015584,1
2023-08-13,Store_B,Bread,77,128,77,False,77,13,8,6,False,67.0,73.0,63.0,69.71428571428571,66.57142857142857,4.111540089158312,1
2023-08-14,Store_B,Bread,74,54,54,True,74,14,8,0,False,77.0,74.0,68.0,70.28571428571429,67.57142857142857,4.855041562275554,0
2023-08-15,Store_B,Bread,76,109,76,False,76,15,8,1,False,54.0,64.0,64.0,67.42857142857143,66.57142857142857,7.480132415430437,0
2023-08-16,Store_B,Bread,75,95,75,False,75,16,8,2,False,76.0,74.0,66.0,69.14285714285714,67.42857142857143,7.925245977855666,0
2023-08-17,Store_B,Bread,76,99,76,False,76,17,8,3,False,75.0,70.0,76.0,69.28571428571429,68.07142857142857,8.0356349202426,0
2023-08-18,Store_B,Bread,67,97,67,False,67,18,8,4,False,76.0,66.0,57.0,70.14285714285714,68.07142857142857,8.434622525214246,0
2023-08-19,Store_B,Bread,80,55,55,True,80,19,8,5,False,67.0,67.0,50.0,70.28571428571429,68.78571428571429,8.360906763309615,1
2023-08-20,Store_B,Bread,81,138,81,False,81,20,8,6,False,55.0,77.0,73.0,68.57142857142857,69.14285714285714,10.179344164485292,1
2023-08-21,Store_B,Bread,74,105,74,False,74,21,8,0,False,81.0,54.0,74.0,69.14285714285714,69.71428571428571,10.823255385643025,0
2023-08-22,Store_B,Bread,75,108,75,False,75,22,8,1,False,74.0,76.0,64.0,72.0,69.71428571428571,8.563488385776514,0
2023-08-23,Store_B,Bread,68,78,68,False,68,23,8,2,False,75.0,75.0,74.0,71.85714285714286,70.5,8.493695140682467,0
2023-08-24,Store_B,Bread,79,120,79,False,79,24,8,3,False,68.0,76.0,70.0,70.85714285714286,70.07142857142857,8.4740500240156,0
2023-08-25,Store_B,Bread,80,126,80,False,80,25,8,4,False,79.0,67.0,66.0,71.28571428571429,70.71428571428571,8.845230083954322,0
2023-08-26,Store_B,Bread,77,67,67,True,77,26,8,5,False,80.0,55.0,67.0,73.14285714285714,71.71428571428571,9.154754164341098,1
2023-08-27,Store_B,Bread,83,51,51,True,83,27,8,6,False,67.0,81.0,77.0,74.85714285714286,71.71428571428571,5.639993245520965,1
2023-08-28,Store_B,Bread,76,57,57,True,76,28,8,0,False,51.0,74.0,54.0,70.57142857142857,69.85714285714286,9.947481136065328,0
2023-08-29,Store_B,Bread,81,124,81,False,81,29,8,1,False,57.0,75.0,76.0,68.14285714285714,70.07142857142857,10.991338581333775,0
2023-08-30,Store_B,Bread,74,146,74,False,74,30,8,2,False,81.0,68.0,75.0,69.0,70.42857142857143,11.818065267490274,0
2023-08-31,Store_B,Bread,79,103,79,False,79,31,8,3,False,74.0,79.0,76.0,69.85714285714286,70.35714285714286,11.950293879629816,0
2023-09-01,Store_B,Bread,79,87,79,False,79,1,9,4,False,79.0,80.0,67.0,69.85714285714286,70.57142857142857,11.950293879629816,0
2023-09-02,Store_B,Bread,81,97,81,False,81,2,9,5,False,79.0,67.0,55.0,69.71428571428571,71.42857142857143,11.814035236591367,1
2023-09-03,Store_B,Bread,79,76,76,True,79,3,9,6,False,81.0,51.0,81.0,71.71428571428571,73.28571428571429,12.446074156325663,1
2023-09-04,Store_B,Bread,80,69,69,True,80,4,9,0,False,76.0,57.0,74.0,75.28571428571429,72.92857142857143,8.4599898682816,0
2023-09-05,Store_B,Bread,85,61,61,True,85,5,9,1,False,69.0,81.0,75.0,77.0,72.57142857142857,4.358898943540705,0
2023-09-06,Store_B,Bread,79,92,79,False,79,6,9,2,False,61.0,74.0,68.0,74.14285714285714,71.57142857142857,7.033931367037084,0
2023-09-07,Store_B,Bread,74,110,74,False,74,7,9,3,False,79.0,79.0,79.0,74.85714285714286,72.35714285714286,7.267016155859443,0
2023-09-08,Store_B,Bread,91,80,80,True,91,8,9,4,False,74.0,79.0,80.0,74.14285714285714,72.0,7.033931367037085,0
